Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
117,262,Ben Winter,M35-39,108,Open,,,,,,,6:02:38
118,234,Adrian Reavey,M45-49,109,Open,,,,,,,6:03:18
119,97,stephen heasley,M60,110,Open,Down Triathlon Club,,,,,,6:04:25
120,219,Aidan O' Hara,M30-34,111,Open,Tullamore TC,,,,,,6:04:52
121,240,Thomas Scully,M50-54,112,Open,Sligo Tri Club,,,,,,6:05:20
122,37,James Coulter,M45-49,113,Open,Sligo Tri Club,,,,,,6:05:24
123,13,Brendan Boyle,M40-44,114,Open,,,,,,,6:06:17
124,46,Caroline Daly,F45-49,10,Female,Newry Triathlon Club,,,,,,6:07:41
125,190,Adrian Mckinney,M60,115,Open,Omagh TC,,,,,,6:08:12
126,156,Kieran Mc Gowan,M45-49,116,Open,Sligo Tri Club,,,,,,6:08:21
127,7,Zach Bertenshaw,M25-29,117,Open,,,,,,,6:08:42
128,10,Gary Bogle,M55-59,118,Open,Strabane Triathlon Club,,,,,,6:10:03
129,144,Zechariah Mailey,M30-34,119,Open,,,,,,,6:10:19
130,27,Lewis Clarke,M50-54,120,Open,Sligo Tri Club,,,,,,6:11:10
131,244,Margaret Sinnott,F35-39,11,Female,Invictus Tri Squad Belfast.,,,,,,6:11:27
132,20,Grace Callaghan,F35-39,12,Female,Sligo Tri Club,,,,,,6:11:53
133,117,Bernard Kearney,M50-54,121,Open,Piranha Triathlon Club,,,,,,6:12:08
134,255,Rod Toner,M50-54,122,Open,Sligo Tri Club,,,,,,6:13:38
135,118,Ronan Kearney,M45-49,123,Open,,,,,,,6:15:07
