Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
57,204,Juraj Karcak,O50-54,6,Open,03:43,39:51,3:43,3:18:24,3:06,2:26:07,6:31:11
58,80,Anthony Buckley,O25-29,7,Open,02:25,36:41,2:25,3:46:25,2:16,2:04:03,6:31:50
59,191,Colm Quirke,O50-54,7,Open,03:35,28:14,3:35,3:27:42,3:38,2:28:58,6:32:07
60,36,Ava Whelan,F40-44,2,Female,02:16,41:51,2:16,3:32:19,2:37,2:13:45,6:32:48
61,84,Jack Walsh,O25-29,8,Open,04:06,39:37,4:06,3:41:20,2:34,2:05:34,6:33:11
62,162,Sam McSwiggan,O20-24,4,Open,07:21,46:18,7:21,3:36:22,3:05,2:01:16,6:34:22
63,25,Dan Murphy,O25-29,9,Open,10:31,52:07,10:31,3:31:21,3:52,1:59:19,6:37:10
64,34,Keith Ryan,O40-44,10,Open,01:30,44:52,1:30,3:40:27,6:11,2:04:30,6:37:30
65,214,Deirdre O Reilly,F40-44,3,Female,04:00,42:22,4:00,3:35:53,2:19,2:13:10,6:37:44
66,220,Aoife Duggan McSweeney,F25-29,2,Female,01:50,31:34,1:50,3:56:24,5:47,2:03:01,6:38:36
67,83,Conor Noonan,O35-39,11,Open,03:25,41:38,3:25,3:21:03,2:35,2:30:13,6:38:54
68,182,Colin Macnab,O35-39,12,Open,02:54,40:42,2:54,3:36:58,1:39,2:18:06,6:40:19
69,221,Neil Byrne,O30-34,8,Open,03:26,37:43,3:26,3:42:00,1:24,2:16:28,6:41:01
70,189,David Carolan,O50-54,8,Open,03:36,39:58,3:36,3:26:16,3:07,2:28:48,6:41:45
71,38,Laura Owens,F25-29,3,Female,02:14,39:33,2:14,3:41:25,3:00,2:15:40,6:41:52
72,114,Alan Lehane,O40-44,11,Open,02:47,59:39,2:47,3:27:30,2:45,2:09:14,6:41:55
73,153,Artur Nowak,O55-59,3,Open,02:51,40:32,2:51,3:38:31,1:12,2:19:39,6:42:45
74,161,Aidan Donnelly,O20-24,5,Open,05:55,39:19,5:55,3:40:28,5:31,2:12:08,6:43:21
