Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
41,56,Annamarie Strehlow,FPRO,37,Female,United States,1:00:50,2:46,5:10:44,3:48,3:29:34,9:47:43
42,330,Laura Heinonen,F35-39,2,Female,Finland,1:09:37,3:14,5:14:18,3:04,3:18:25,9:48:38
43,773,MIZUKI HIRAYANAGI,F30-34,3,Female,Japan,1:05:05,4:07,5:13:19,2:42,3:24:07,9:49:19
44,1458,Hannah Rössler,F18-24,1,Female,Austria,1:00:32,3:47,5:27:29,2:54,3:21:23,9:56:04
45,1339,Ana Laura Canil Franzini de Almeida,F25-29,2,Female,Brazil,1:08:45,5:11,5:24:53,3:20,3:14:22,9:56:31
46,22,Julie Iemmolo,FPRO,38,Female,France,51:36,2:46,4:57:32,3:08,4:01:59,9:57:01
47,848,Christina Paulus,F40-44,1,Female,Germany,1:11:45,4:43,5:18:20,3:47,3:18:34,9:57:09
48,247,Olga Kowalska,F35-39,3,Female,Poland,1:09:40,3:16,5:23:45,4:47,3:16:03,9:57:31
49,1399,Sophia Trenz,F25-29,3,Female,Germany,1:13:09,2:36,5:04:30,4:35,3:32:58,9:57:48
50,961,Liis Rametta,F40-44,2,Female,Estonia,1:16:06,3:44,5:16:16,4:03,3:18:27,9:58:36
51,1406,Grace Joel,F25-29,4,Female,Australia,1:02:59,4:20,5:22:42,3:00,3:26:27,9:59:27
52,60,Katie Colville,FPRO,39,Female,United States,1:00:55,3:32,5:25:46,4:17,3:25:54,10:00:25
53,293,Pierangela Dezerega,F35-39,4,Female,Chile,1:10:27,4:11,5:14:21,3:41,3:28:40,10:01:20
54,45,Katie Remond,FPRO,40,Female,Australia,1:00:44,2:53,5:17:01,3:37,3:37:23,10:01:38
55,929,Nataliia Matsupko,F40-44,3,Female,Ukraine,1:00:33,3:14,5:14:18,3:43,3:40:21,10:02:08
56,1337,Alexeja Kleiter,F25-29,5,Female,Austria,1:09:39,4:33,5:09:56,3:52,3:34:53,10:02:54
57,1550,Jana Richtrova,F45-49,1,Female,Czechia,1:17:19,3:48,4:57:48,5:00,3:39:36,10:03:31
58,1505,Chelsea Seymour,F18-24,2,Female,Australia,59:27,3:58,5:16:28,4:23,3:41:10,10:05:26
59,766,Jessica Ittner,F30-34,4,Female,Germany,1:16:01,4:15,5:20:05,2:55,3:22:26,10:05:43
60,1369,Victoria Feng,F25-29,6,Female,United States,58:01,3:31,5:14:40,4:22,3:45:12,10:05:44
61,775,Sophie Drews,F30-34,5,Female,Germany,1:00:16,5:06,5:35:09,4:19,3:21:11,10:06:01
62,688,Rike Kubillus,F30-34,6,Female,Germany,1:05:20,3:32,5:19:24,3:17,3:34:53,10:06:25
63,1367,Esmee Broekhuizen,F25-29,7,Female,Netherlands,1:07:59,4:09,5:15:49,3:59,3:34:36,10:06:32
64,1109,Sharon Schmidt-Mongrain,F50-54,1,Female,United States,1:09:02,4:12,5:25:10,4:10,3:24:22,10:06:55
65,24,Danielle Lewis,FPRO,41,Female,United States,1:03:26,2:34,5:25:40,6:11,3:31:26,10:09:17
66,647,Carly Zanatta,F30-34,7,Female,Canada,1:09:10,4:19,5:22:40,5:05,3:28:08,10:09:22
67,700,Chloe Legrix De La Salle,F30-34,8,Female,France,1:12:15,4:25,5:17:32,4:05,3:31:30,10:09:47
68,1442,Cindy Lefebvre,F25-29,8,Female,Belgium,1:09:05,4:42,5:26:43,3:43,3:25:45,10:09:57
69,690,Hannah Juettner,F30-34,9,Female,United States,1:12:07,5:02,5:33:40,3:36,3:16:24,10:10:49
70,1608,BROOKE BROWN,F45-49,2,Female,Canada,1:09:57,4:24,5:14:02,4:51,3:39:42,10:12:56
71,1424,Julia Flausino Traboulsi,F25-29,9,Female,Brazil,1:08:39,3:37,5:22:49,3:37,3:34:15,10:12:57
72,954,Katja Stoecker,F40-44,4,Female,Germany,1:25:15,5:16,5:07:44,4:42,3:30:11,10:13:07
73,169,Ushakova Svetlana,F35-39,5,Female,Belgium,56:18,2:53,5:30:28,3:02,3:42:41,10:15:23
74,1383,Ida Østerby,F25-29,10,Female,Denmark,1:14:22,5:09,5:19:20,5:13,3:31:29,10:15:33
75,917,Megan Ivers,F40-44,5,Female,United States,1:08:05,4:25,5:19:52,3:28,3:39:50,10:15:40
76,283,URSULA LEGARIA,F35-39,6,Female,Mexico,1:09:36,5:00,5:35:06,3:47,3:22:13,10:15:42
77,1358,Hope Hoffman,F25-29,11,Female,United States,1:05:01,3:51,5:29:25,3:28,3:33:57,10:15:42
78,738,Janina Edenhofner,F30-34,10,Female,Germany,1:21:59,4:58,5:19:48,5:16,3:24:00,10:16:02
79,1042,Yanina Minaglia,F40-44,6,Female,Argentina,1:05:23,4:06,5:28:59,3:18,3:34:28,10:16:13
80,1492,Jasmine Sloane,F18-24,3,Female,Australia,1:03:16,4:43,5:23:53,3:35,3:41:35,10:17:01
81,120,Anna Harrison,F35-39,7,Female,United Kingdom,1:03:34,3:52,5:20:43,4:29,3:44:23,10:17:01
82,161,Fatima Negri,F35-39,8,Female,Portugal,1:09:20,3:12,5:34:47,3:03,3:26:55,10:17:17
83,58,Bruna Stolf,FPRO,42,Female,Brazil,58:41,3:19,5:43:13,4:57,3:27:14,10:17:24
84,1484,Dorthe Nordgård,F18-24,4,Female,Norway,1:09:20,4:10,5:39:09,4:07,3:20:40,10:17:26
85,1389,Haley Thaning,F25-29,12,Female,United States,55:25,3:53,5:38:17,4:24,3:36:23,10:18:23
86,784,Irina Metelyuk,F30-34,11,Female,Canada,1:08:53,3:36,5:25:12,4:15,3:36:37,10:18:33
87,1568,Maria Florencia Diaz Philippi,F45-49,3,Female,Argentina,1:11:20,4:34,5:23:27,3:47,3:35:25,10:18:33
88,322,Karrie Stewart,F35-39,9,Female,United States,58:24,4:14,5:11:07,5:14,4:00:03,10:19:02
89,305,Ana Augusta Lima Soares Barbosa,F35-39,10,Female,Brazil,1:06:52,3:19,5:07:43,4:03,3:58:14,10:20:11
90,1494,Elise Pozzebon,F18-24,5,Female,France,59:30,4:12,5:22:38,4:57,3:49:16,10:20:32
91,188,Margaux Chevillard,F35-39,11,Female,France,1:17:39,3:11,5:21:47,4:27,3:33:39,10:20:43
92,949,Marie Hielscher,F40-44,7,Female,Germany,1:05:12,4:12,5:32:41,7:13,3:32:08,10:21:26
93,969,Marie-Lyne Dore,F40-44,8,Female,Bermuda,1:11:53,4:51,5:27:08,6:10,3:32:04,10:22:07
94,729,Mayla Moraes,F30-34,12,Female,Brazil,1:12:03,3:24,5:20:32,5:05,3:41:43,10:22:47
95,1578,Kelly Miller,F45-49,4,Female,Australia,1:11:19,5:19,5:16:20,5:01,3:45:19,10:23:18
96,264,Elyse Gallegos,F35-39,12,Female,United States,1:04:13,3:58,5:24:28,4:52,3:45:51,10:23:22
97,331,Jenny Boulmeti,F35-39,13,Female,Greece,1:06:39,3:15,5:16:15,3:09,3:54:33,10:23:51
98,1682,Valerie Van Hauwaert,F45-49,5,Female,Belgium,1:10:33,5:00,5:26:12,4:49,3:37:29,10:24:03
99,25,Tamara Jewett,FPRO,43,Female,Canada,59:45,2:40,5:59:48,13:02,3:08:55,10:24:09
100,1265,Sandra Dänzer,F50-54,2,Female,Switzerland,1:14:50,4:52,5:15:24,6:13,3:42:54,10:24:12
101,1699,Emily Rollins,F45-49,6,Female,United States,1:14:25,6:17,5:24:59,5:04,3:33:37,10:24:22
102,858,Sarah Widder,F40-44,9,Female,United States,1:13:23,3:40,5:10:27,4:02,3:53:03,10:24:35
103,797,Judith Weghofer,F30-34,13,Female,Germany,1:15:00,4:34,5:21:20,5:10,3:38:41,10:24:46
104,628,Rebecca Caulfield,F30-34,14,Female,Australia,1:05:09,4:58,5:33:18,5:29,3:35:55,10:24:49
105,902,Sanna Paavilainen,F40-44,10,Female,Finland,1:11:28,4:18,5:24:31,4:33,3:40:14,10:25:04
106,995,Johanna Oregan,F40-44,11,Female,United Kingdom,1:19:52,6:19,5:35:03,4:49,3:19:29,10:25:32
107,1009,Katrin Esefeld,F40-44,12,Female,Germany,1:12:40,3:41,5:28:13,4:27,3:36:38,10:25:38
108,1439,Martyna Lewandowska,F25-29,13,Female,Poland,1:13:50,3:08,5:28:57,3:23,3:36:27,10:25:45
109,649,Letícia Ferri,F30-34,15,Female,Brazil,1:30:25,6:04,5:15:41,4:53,3:29:28,10:26:31
110,250,Laura Mantilla,F35-39,14,Female,Colombia,1:17:11,5:22,5:38:47,4:31,3:21:07,10:26:58
111,199,Melanie Altenbeck-Zorn,F35-39,15,Female,Germany,1:16:33,3:51,5:19:20,3:41,3:43:34,10:27:00
112,1508,Lily Harris,F18-24,6,Female,United States,1:10:02,3:47,5:30:06,5:07,3:38:13,10:27:14
113,1426,Carolina Keller,F25-29,14,Female,Austria,1:08:24,4:05,5:30:06,5:11,3:39:36,10:27:21
114,753,Lisa Heinrichs,F30-34,16,Female,Germany,1:09:56,3:39,5:31:51,3:48,3:38:10,10:27:24
115,48,Alexandra Watt-Shannon,FPRO,44,Female,United States,59:44,2:57,5:36:11,3:25,3:45:37,10:27:54
116,153,Sally Wood,F35-39,16,Female,Australia,56:15,3:22,5:34:26,3:54,3:50:17,10:28:13
117,323,Tara Mcwilliams,F35-39,17,Female,United States,59:47,4:06,5:37:18,4:28,3:42:44,10:28:22
118,1390,Ophelie Saussus,F25-29,15,Female,Belgium,1:07:43,3:32,5:34:01,3:32,3:40:21,10:29:09
119,722,Rachael Dols,F30-34,17,Female,Australia,1:05:12,4:39,5:28:59,4:00,3:46:39,10:29:29
120,923,Merle Talviste,F40-44,13,Female,Estonia,1:00:29,3:41,5:13:48,4:01,4:07:32,10:29:31
121,1138,Laura Yost,F50-54,3,Female,United States,1:24:19,3:59,5:25:13,4:35,3:31:27,10:29:33
122,1582,Kathleen Bourchier,F45-49,7,Female,Australia,1:07:26,5:09,5:29:48,4:43,3:42:43,10:29:49
123,745,Svenja List,F30-34,18,Female,Germany,1:08:31,5:20,5:19:39,4:40,3:51:49,10:30:00
124,650,Elise Farrazijn,F30-34,19,Female,Belgium,1:09:47,4:43,5:23:13,6:10,3:46:41,10:30:35
125,725,Jill Specht,F30-34,20,Female,United States,1:08:10,4:06,5:14:14,4:04,4:00:06,10:30:41
126,790,Isabelle Hüsken,F30-34,21,Female,Germany,57:35,3:45,5:39:44,5:29,3:44:28,10:31:01
127,1050,Lin Xu,F40-44,14,Female,China,1:08:30,4:48,5:31:20,4:54,3:41:40,10:31:12
128,1462,Heidi Saluveer,F18-24,7,Female,Sweden,1:04:20,3:12,5:29:58,4:12,3:50:09,10:31:52
129,763,Lorenza Guzmán Hentschel,F30-34,22,Female,Mexico,1:00:56,4:30,5:29:49,4:47,3:52:27,10:32:28
130,1020,Brenda Schaupp,F40-44,15,Female,Dominican Republic,1:08:02,4:04,5:28:37,4:11,3:47:37,10:32:31
131,1232,Cailla Patterson,F50-54,4,Female,Canada,1:09:13,5:53,5:39:15,4:45,3:33:35,10:32:41
132,841,Jen Keith,F40-44,16,Female,United States,1:05:15,4:10,5:28:59,5:05,3:49:17,10:32:45
133,924,Rebecca Sack,F40-44,17,Female,Germany,1:12:03,5:11,5:30:51,5:27,3:39:21,10:32:53
134,846,Cami Eckhoff,F40-44,18,Female,United States,1:04:16,6:35,5:34:12,8:46,3:39:17,10:33:06
135,1449,Yixuan Chen,F18-24,8,Female,China,59:36,4:41,5:48:45,5:37,3:35:25,10:34:04
136,1418,Camila Lupi,F25-29,16,Female,United States,1:13:16,3:42,5:25:59,5:13,3:46:00,10:34:09
137,1049,Anne Haehner,F40-44,19,Female,Costa Rica,1:08:11,7:05,5:45:46,8:49,3:24:48,10:34:39
138,236,Amanda Altoe,F35-39,18,Female,Brazil,1:06:46,4:21,5:34:26,5:12,3:44:07,10:34:52
139,642,Evelin Silveira Bombonatto,F30-34,23,Female,Brazil,1:18:46,3:50,5:37:34,3:04,3:33:05,10:36:20
140,865,Judith Wirth,F40-44,20,Female,Germany,1:13:46,4:14,5:23:37,4:56,3:50:11,10:36:44
141,739,Lucile Forin,F30-34,24,Female,France,1:26:15,4:21,5:20:18,4:19,3:42:00,10:37:13
142,230,Joanne Gribler,F35-39,19,Female,United States,1:06:56,4:20,5:33:38,3:47,3:48:33,10:37:14
143,1064,Julie Hemar,F40-44,21,Female,France,1:19:17,6:25,5:33:59,5:29,3:32:10,10:37:20
144,1575,Nadine Stillger,F45-49,8,Female,Germany,1:27:39,4:45,5:28:45,8:35,3:27:37,10:37:21
145,132,Amanda Almond,F35-39,20,Female,United States,1:15:36,4:04,5:42:20,3:45,3:31:50,10:37:35
146,831,Julia De Leeuw,F30-34,25,Female,Netherlands,1:06:44,4:37,5:29:44,5:03,3:51:28,10:37:37
147,679,Ashley Zaccaro,F30-34,26,Female,United States,1:20:25,7:14,5:31:12,11:14,3:28:07,10:38:11
148,1536,Venla Koivula,F45-49,9,Female,Finland,1:08:12,3:13,5:40:35,4:48,3:41:36,10:38:24
149,676,Alexandra Sborov,F30-34,27,Female,United States,1:07:23,4:55,5:46:13,3:55,3:36:22,10:38:49
150,759,Patricia Rauber,F30-34,28,Female,Switzerland,1:12:28,3:46,5:31:52,3:37,3:47:15,10:38:57
151,765,Laure Kuntz Waeldin,F30-34,29,Female,France,1:14:46,5:36,5:26:04,4:40,3:48:12,10:39:17
152,1416,Ada Bravo,F25-29,17,Female,Peru,1:00:36,5:40,5:57:53,4:30,3:30:55,10:39:34
153,963,NORIKO ICHIKAWA,F40-44,22,Female,Japan,1:18:57,6:20,5:36:33,5:04,3:33:22,10:40:18
154,602,Brigitte Mcmahon,F55-59,1,Female,Switzerland,1:07:41,4:49,5:37:49,5:16,3:44:46,10:40:21
155,267,Ling Er Choo,F35-39,21,Female,Singapore,1:15:30,3:50,5:36:01,3:47,3:41:44,10:40:53
156,847,GABRIELA FERREIRA,F40-44,23,Female,Brazil,1:16:46,4:14,5:26:37,5:04,3:48:32,10:41:13
157,895,Nerys Jones,F40-44,24,Female,United Kingdom,1:23:04,5:01,5:31:41,6:00,3:35:30,10:41:16
158,175,Emily Bugoy,F35-39,22,Female,Canada,1:31:53,6:31,5:21:06,6:17,3:35:30,10:41:17
159,202,Christine Bruno,F35-39,23,Female,United States,1:00:30,4:33,5:43:33,5:17,3:47:36,10:41:29
160,669,Paige Mcclung,F30-34,30,Female,United States,1:02:02,4:53,5:26:00,8:33,4:00:06,10:41:35
161,1538,Anna-Kaisa Pietilainen,F45-49,10,Female,Finland,1:08:09,3:23,5:30:57,4:18,3:55:00,10:41:47
162,991,Jennifer Sylva,F40-44,25,Female,United States,1:13:50,3:36,5:18:23,8:55,3:57:10,10:41:54
163,1445,Kyleigh Schumacher,F25-29,18,Female,United States,1:13:39,4:51,5:36:28,6:10,3:40:56,10:42:04
164,1315,Natasha Cooper-Smith,F25-29,19,Female,United Kingdom,1:04:07,5:13,5:38:50,4:44,3:49:58,10:42:52
165,1482,Jordan Townsend,F18-24,9,Female,Canada,1:03:03,4:58,5:46:50,4:06,3:44:06,10:43:02
166,1604,Cristine Lopes,F45-49,11,Female,Brazil,1:41:39,5:15,5:10:56,6:23,3:38:51,10:43:04
167,686,Chloé Chevalier,F30-34,31,Female,France,1:15:11,4:27,5:54:15,7:06,3:22:27,10:43:26
168,243,Lisa Purzner,F35-39,24,Female,Canada,1:10:37,6:09,5:37:27,6:03,3:43:17,10:43:33
169,756,Victoria Achtig,F30-34,32,Female,Austria,1:09:24,4:21,5:29:27,5:30,3:55:03,10:43:46
170,298,Bettina Innocenti,F35-39,25,Female,France,1:03:48,4:02,5:59:16,3:54,3:34:16,10:45:15
171,1605,Emanuela Venturelli,F45-49,12,Female,Italy,1:08:25,5:26,5:34:11,4:31,3:52:46,10:45:19
172,1436,Kim Essers,F25-29,20,Female,Germany,1:05:39,4:04,5:38:02,4:34,3:53:08,10:45:27
173,1382,Hikari Tamura,F25-29,21,Female,Japan,1:04:51,6:52,5:54:26,7:47,3:31:35,10:45:31
174,813,Sarah Spooner,F30-34,33,Female,United States,1:06:20,4:26,5:23:42,3:54,4:07:39,10:46:02
175,1506,Emma Dörr,F18-24,10,Female,Germany,1:14:05,5:02,5:34:01,5:12,3:47:49,10:46:10
176,709,Luisa Lopez Trigos,F30-34,34,Female,Colombia,1:12:16,7:29,5:34:13,6:16,3:46:03,10:46:17
177,829,Agathe Arnaud,F30-34,35,Female,France,1:08:14,3:57,5:40:56,4:46,3:48:29,10:46:22
178,278,Casey Adams,F35-39,26,Female,United States,1:10:50,3:51,5:32:25,5:07,3:54:21,10:46:34
179,1052,Lívia Bustamante da Rocha Mendes,F40-44,26,Female,Brazil,1:19:25,3:00,5:37:50,3:53,3:42:31,10:46:39
180,657,Bianca Guedes,F30-34,36,Female,Brazil,1:16:35,3:52,5:38:50,3:34,3:43:56,10:46:48
181,1463,Claudia Galceran,F18-24,11,Female,Saint Pierre and Miquelon,1:11:57,4:27,5:25:00,5:03,4:00:22,10:46:50
182,1701,Kimberly Wikel,F45-49,13,Female,United States,1:23:06,4:44,5:42:19,3:45,3:33:00,10:46:54
183,1386,Ashleigh Mason,F25-29,22,Female,United Kingdom,1:01:23,5:19,5:42:00,4:38,3:53:55,10:47:15
184,774,Theresa Sterzenbach,F30-34,37,Female,Austria,1:22:53,5:04,5:30:11,3:49,3:45:18,10:47:16
185,704,Mayu Nakamura,F30-34,38,Female,Japan,1:05:12,6:31,5:34:45,7:06,3:53:48,10:47:22
186,862,Luchi Dibbern,F40-44,27,Female,Argentina,1:15:58,4:19,5:34:56,4:15,3:48:00,10:47:28
187,240,Petra Bakosova,F35-39,27,Female,Slovakia,1:15:17,4:26,5:40:18,3:16,3:44:21,10:47:37
188,1459,Maya Siebert,F18-24,12,Female,Germany,1:05:38,4:30,5:29:41,4:00,4:03:55,10:47:44
189,638,Adele Martin,F30-34,39,Female,United Kingdom,1:13:16,4:41,5:35:04,5:51,3:48:57,10:47:49
190,1447,Marie-Theres Gurschler,F25-29,23,Female,Austria,1:17:37,5:22,5:27:38,5:44,3:51:29,10:47:49
191,1433,My Nguyen Thi Tra,F25-29,24,Female,Vietnam,1:04:54,6:43,5:38:07,8:35,3:49:31,10:47:50
192,859,Anais Beuchet,F40-44,28,Female,France,1:21:25,7:03,5:36:43,5:00,3:37:39,10:47:51
193,769,Anna Ratliff,F30-34,40,Female,United States,1:16:25,4:44,5:33:27,4:44,3:49:02,10:48:22
194,1533,Meagan Perlstein,F45-49,14,Female,United States,1:08:39,4:50,5:23:24,5:00,4:06:36,10:48:28
195,228,Nadine Hunt,F35-39,28,Female,Australia,1:17:52,5:51,5:45:12,3:53,3:35:48,10:48:36
196,214,Julia Curry,F35-39,29,Female,United States,1:11:43,4:53,5:31:19,4:18,3:56:32,10:48:45
197,1613,Ana Naranjo,F45-49,15,Female,Colombia,1:14:57,4:59,5:36:15,6:23,3:46:11,10:48:45
198,1504,Ava Jih-Schiff,F18-24,13,Female,United States,1:01:39,4:15,5:30:25,5:03,4:07:29,10:48:51
199,928,Sara Mareco,F40-44,29,Female,Brazil,1:32:56,4:47,5:37:32,6:32,3:27:10,10:48:56
200,825,Natalie Howie,F30-34,41,Female,Australia,1:12:18,6:54,5:43:57,5:02,3:40:49,10:49:01
201,166,Mirjam Markert,F35-39,30,Female,Germany,1:07:12,3:39,5:44:26,3:41,3:50:04,10:49:01
202,1375,Leonie Rauch,F25-29,25,Female,Germany,1:11:23,6:41,5:37:55,6:19,3:46:48,10:49:05
203,1564,Beate Van Loo-Born,F45-49,16,Female,Switzerland,1:23:06,5:33,5:17:21,6:26,3:56:45,10:49:11
204,1113,Elizabeth Waterstraat,F50-54,5,Female,United States,1:13:05,5:18,5:52:49,5:42,3:32:18,10:49:13
205,723,Yurika wakatsuki,F30-34,42,Female,Japan,1:20:37,3:39,5:35:32,4:43,3:44:45,10:49:17
206,629,Meike Farber,F30-34,43,Female,Germany,1:11:40,4:09,5:35:41,4:53,3:52:58,10:49:22
207,135,Colleen Baker,F35-39,31,Female,United States,1:15:03,5:05,5:47:35,6:51,3:34:50,10:49:24
208,734,Alexandra Mia Andersen,F30-34,44,Female,Denmark,1:07:17,3:33,5:39:51,4:42,3:54:02,10:49:25
209,271,Anna Kleemann,F35-39,32,Female,Germany,1:19:16,5:50,5:55:18,6:27,3:22:34,10:49:26
210,660,Olivia Moore,F30-34,45,Female,United Kingdom,1:05:06,5:43,6:05:39,6:15,3:26:51,10:49:34
211,817,TAKAHASHI KANA,F30-34,46,Female,Japan,1:24:48,6:19,5:59:29,4:50,3:14:12,10:49:37
212,976,Paulina Prugar-Fukowska,F40-44,30,Female,Poland,1:20:59,4:25,5:37:54,5:52,3:41:06,10:50:15
213,1148,Victoria Hill,F50-54,6,Female,Singapore,1:22:37,5:12,5:39:29,4:36,3:38:37,10:50:32
214,1060,Felicity Joyce,F40-44,31,Female,United States,1:08:24,4:29,5:19:19,5:16,4:13:49,10:51:17
215,318,Anna Latva-Pukkila,F35-39,33,Female,Finland,1:08:32,6:21,5:44:31,4:19,3:48:25,10:52:08
216,901,Ashley Robota,F40-44,32,Female,United States,1:06:04,5:12,5:31:00,7:05,4:03:15,10:52:36
217,798,Laura Bardsley,F30-34,47,Female,United Kingdom,1:08:34,5:47,5:38:03,7:22,3:53:05,10:52:52
218,1010,Laura Mcdonald,F40-44,33,Female,United States,1:07:10,5:46,5:37:25,10:15,3:52:23,10:52:59
219,1565,Katie Dickerson,F45-49,17,Female,United States,1:09:47,6:20,5:59:07,9:14,3:28:32,10:53:00
220,570,Michelle Enslin,F55-59,2,Female,South Africa,1:12:41,5:13,5:44:14,4:51,3:46:04,10:53:02
221,1069,Susie Ernsting,F40-44,34,Female,Canada,1:05:22,4:53,5:45:14,8:37,3:49:04,10:53:10
222,1646,Ana Andrade,F45-49,18,Female,Brazil,1:11:51,6:50,5:29:44,6:50,3:57:58,10:53:12
223,938,Stephanie Hess,F40-44,35,Female,Switzerland,1:14:21,4:04,5:40:32,4:43,3:49:52,10:53:32
224,1172,Anke Werner,F50-54,7,Female,Germany,1:18:43,5:04,5:37:16,4:59,3:47:31,10:53:33
225,1380,Siming Ji,F25-29,26,Female,China,1:26:42,8:21,5:36:17,7:12,3:35:11,10:53:43
226,1466,Izabela Zmuda,F18-24,14,Female,Poland,1:17:32,3:20,5:44:03,3:10,3:46:14,10:54:20
227,280,Giorgia Zoccatelli,F35-39,34,Female,Italy,1:16:31,4:29,5:47:00,5:06,3:41:31,10:54:37
228,936,Silke Piri,F40-44,36,Female,Germany,1:30:35,5:01,5:43:24,6:16,3:29:30,10:54:45
229,1332,Caro Van Der Smissen,F25-29,27,Female,Belgium,1:09:55,5:37,5:21:19,4:04,4:13:54,10:54:49
230,1502,Theresa Windischbauer,F18-24,15,Female,Austria,1:12:00,8:42,5:34:05,8:43,3:51:22,10:54:51
231,1353,Charlotte Wallace,F25-29,28,Female,United States,1:14:05,5:41,5:47:34,4:16,3:43:24,10:54:59
