Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
33,179,Claire Smyth,F40-44,7,Female,SligoTriClub,16:06,1:11,49:13,0:49,25:00,1:32:22
34,66,Jonathan Gasse,M40-44,27,Open,,17:08,1:39,48:59,0:18,24:17,1:32:22
35,170,Mark Reynolds,M45-49,28,Open,LiquidMotionTC,19:11,1:48,45:26,0:57,25:01,1:32:26
36,322,James Lally,M35-39,29,Open,,17:00,3:30,47:34,1:27,23:03,1:32:36
37,4,Jack Bond,M25-29,30,Open,,21:58,3:07,44:46,1:15,21:41,1:32:49
38,15,Noreen CarwoodSmith,F45-49,8,Female,,17:57,1:31,47:04,0:38,25:52,1:33:04
39,136,Trevor Mulligan,M40-44,31,Open,VentouxTriathlonClub2026,20:43,2:10,46:38,1:08,22:33,1:33:13
40,46,Michael Duffy,M45-49,32,Open,,22:13,2:04,43:05,0:46,25:14,1:33:24
41,31,Stephen Daly,M50-54,33,Open,,17:03,1:33,47:27,1:05,26:20,1:33:29
42,39,Cathal Doherty,M50-54,34,Open,LoughKeyTriathlonClub,18:40,1:06,47:53,2:15,23:36,1:33:31
43,151,John O'carroll,M50-54,34,Open,GalwayTriathlonClub,16:16,1:53,48:37,1:37,25:07,1:33:31
44,59,Gerard Flynn,M50-54,36,Open,MidlandTC,15:49,2:02,47:58,1:18,26:26,1:33:35
45,11,Denis Byrne,M55-59,37,Open,PulseTC,18:34,1:36,47:42,0:50,24:53,1:33:36
46,72,Brian Hare,M45-49,38,Open,TrianMhiTC,16:14,2:21,47:19,1:11,26:30,1:33:37
47,150,Conor O'Brien,M45-49,39,Open,SligoTriClub,17:47,1:24,44:37,0:38,29:11,1:33:39
48,91,Michael Kiely,M25-29,40,Open,,16:26,3:09,48:41,1:51,23:35,1:33:45
49,84,Ivan Kearns,M30-34,41,Open,,21:18,3:26,44:44,0:40,24:02,1:34:12
50,49,Cian Egan,M20-24,42,Open,,16:15,1:22,50:02,0:44,25:52,1:34:16
51,124,ceola mclynn,F45-49,9,Female,SligoTriClub,18:31,1:02,46:57,0:57,27:06,1:34:34
52,51,Colin Feely,M55-59,43,Open,,14:16,1:17,50:15,0:46,28:05,1:34:41
53,127,Damien Miney,M50-54,44,Open,LongfordTC,21:51,2:44,47:39,0:32,21:55,1:34:42
54,82,James Kean,M40-44,45,Open,,15:58,2:04,50:44,1:29,24:34,1:34:51
55,139,Joanne Murphy,F45-49,10,Female,MSCTri,16:14,1:09,49:19,0:55,27:11,1:34:51
56,110,Timothy McCarthy,M65-69,46,Open,SligoTriClub,17:02,1:30,47:21,0:58,28:06,1:34:59
57,64,Eamonn Gallaghet,M35-39,47,Open,StrabaneTriathlonClub,18:22,2:19,46:59,1:03,26:24,1:35:08
58,169,Noel Reynolds,M35-39,48,Open,CavanTriathlonClub,17:18,2:29,48:54,0:46,25:42,1:35:11
59,26,Stephen Corrigan,M45-49,49,Open,TriLakesTriathlonClub,17:01,2:23,47:40,1:05,27:27,1:35:38
60,112,Michael McConigley,M35-39,50,Open,LiquidMotionTC,19:38,3:49,45:11,1:20,25:42,1:35:41
61,79,Claire Hickey,F35-39,11,Female,,18:24,2:38,51:11,0:26,23:28,1:36:08
62,56,Ben Fitzpatrick,M45-49,51,Open,StrabaneTriathlonClub,18:40,2:43,48:18,1:05,25:58,1:36:46
63,78,Padraig Hegarty,M55-59,52,Open,DroghedaTriathlonClub,19:46,1:56,49:52,1:24,23:48,1:36:48
64,63,Yolanda Gallagher,F45-49,12,Female,MSCTri,16:58,1:06,50:54,0:45,27:04,1:36:49
65,108,kenneth McGregor,M35-39,53,Open,TriLakesTriathlonClub,17:44,2:14,50:08,1:15,25:35,1:36:59
66,161,Liam Quinn,M40-44,54,Open,SligoTriClub,19:40,2:22,50:42,0:23,24:03,1:37:12
67,186,Martin Victory,M65-69,55,Open,DroghedaTriathlonClub,17:00,2:17,46:27,1:55,29:32,1:37:14
68,42,Eve Donohoe,F25-29,13,Female,,16:55,1:56,47:45,0:59,30:14,1:37:51
69,118,Paul Mcguinness,M65-69,56,Open,CuilcaghTC,17:50,1:43,48:54,1:21,28:27,1:38:17
70,32,Maura Dervin,F60-64,14,Female,LanesboroTriathlonClub2026,20:44,2:13,51:03,0:32,23:51,1:38:25
71,21,Kalina Cmuchalska,F35-39,15,Female,LiquidMotionTC,18:06,2:36,48:47,0:46,28:38,1:38:56
72,52,cliona finn,F35-39,16,Female,CastlebarTriclub,16:09,2:59,52:33,0:27,26:55,1:39:04
73,74,Jonathon Harte,M45-49,57,Open,,22:29,2:34,49:29,1:08,23:38,1:39:20
74,178,Sonja Smith,F45-49,17,Female,,16:42,1:51,52:05,0:34,28:24,1:39:37
75,18,David Cawley,M45-49,58,Open,,18:20,5:25,50:40,0:40,24:45,1:39:52
76,192,Barry Cosgrove,M50-54,59,Open,,15:54,2:22,50:41,1:33,29:30,1:40:03
77,187,julia Warchol,F16-19,18,Female,,12:46,2:01,51:51,0:25,33:04,1:40:08
78,120,Barry McIntyre,M35-39,60,Open,,18:44,2:55,50:16,0:27,1:19:25,1:40:54
79,156,David Phelan,M40-44,61,Open,BelparkTC,20:40,2:35,47:48,0:55,29:05,1:41:05
80,38,Ian Doherty,M40-44,62,Open,SligoTriClub,19:51,2:00,51:28,1:32,26:14,1:41:07
81,95,Maite Laubies,F40-44,19,Female,,20:07,1:51,51:30,1:00,27:07,1:41:37
82,40,Mark Dolan,M45-49,63,Open,LoughKeyTriathlonClub,21:07,2:59,51:47,0:58,24:47,1:41:41
83,314,Thomas Harbison,M25-29,64,Open,,16:18,3:20,55:40,1:02,25:23,1:41:44
84,113,Anthony McDermott,M40-44,65,Open,VirginiaTriathlon&CyclingClub,18:49,2:13,54:48,0:37,25:33,1:42:03
85,94,Maeve Largey,F40-44,20,Female,OlympianTriathlonClub,21:05,3:34,52:40,1:28,23:25,1:42:15
86,33,Jamie Devaney,M35-39,66,Open,,24:45,3:51,45:40,1:14,26:46,1:42:19
87,24,Eimear Colreavy,F25-29,21,Female,,18:12,1:42,55:50,0:29,26:14,1:42:30
88,155,Noel Rooney,M45-49,67,Open,Msc,22:37,1:26,52:11,0:48,25:30,1:42:35
89,69,Karl Grant,M50-54,68,Open,LongfordTC,14:49,1:50,53:10,1:55,30:56,1:42:42
90,177,Darragh Sherwin,M45-49,69,Open,SligoTriClub,21:56,2:51,51:29,,1:18:25,1:43:04
91,43,John Donohoe,M40-44,70,Open,MidlandTC,16:53,2:00,53:54,2:20,28:05,1:43:14
92,61,Patrick Fox,M60,71,Open,AthloneTriathlonClub,22:12,2:11,52:12,0:37,26:02,1:43:16
93,129,DAMIEN MOORE,M55-59,72,Open,StrabaneTriathlonClub,19:10,4:20,51:13,,1:19:58,1:43:18
94,142,Elaine Newell,M45-49,73,Open,,18:11,1:33,54:46,0:52,27:58,1:43:22
95,176,Louise Sheridan,F40-44,22,Female,,18:29,2:41,55:24,0:26,26:22,1:43:23
96,135,Maura MULLEN,F40-44,23,Female,SligoTriClub,17:45,1:17,53:56,0:19,30:23,1:43:42
97,172,Eleanor Rooney,F60-64,24,Female,MSCTri,19:43,1:34,50:15,0:54,31:25,1:43:53
98,77,james Heffernan,M40-44,74,Open,AthloneTriathlonClub,23:46,2:26,49:17,,1:18:05,1:44:09
99,7,keith bredin,M40-44,75,Open,,23:36,3:51,50:00,0:59,25:47,1:44:14
100,168,Anne-marie Reidy,F50-54,25,Female,TriLakesTriathlonClub,19:44,2:06,51:42,1:38,29:25,1:44:37
101,128,Damien Moloney,M50-54,76,Open,GalwayTriathlonClub,16:24,2:02,48:18,1:29,36:24,1:44:39
102,3,Inga Albrecht,F30-34,26,Female,SligoTriClub,17:46,1:12,54:34,0:58,30:16,1:44:47
103,85,Noel Keaveney,M60,77,Open,SligoTriClub,21:09,2:54,53:44,1:27,26:08,1:45:23
104,101,Joseph MacCabe,M65-69,78,Open,CastlebarTriclub,18:33,1:40,53:45,1:28,30:04,1:45:32
105,121,David McIntyre,M45-49,79,Open,,22:19,2:43,53:51,1:04,25:40,1:45:39
106,47,Therese Duignan,F60-64,27,Female,,20:24,2:30,51:45,1:36,30:20,1:46:36
107,80,Elizabeth Hughes,F45-49,28,Female,DroghedaTriathlonClub,18:09,2:11,53:53,1:56,30:35,1:46:47
108,19,Michael Cawley,M40-44,80,Open,,17:17,4:44,54:01,1:19,29:32,1:46:55
109,137,Richard Mullins,M35-39,81,Open,,19:13,2:36,55:21,1:07,28:47,1:47:05
110,122,Gina Mcloughlin,F30-34,29,Female,,17:01,2:00,56:38,0:41,31:13,1:47:35
111,41,David Dolan,M50-54,82,Open,AthloneTriathlonClub,18:54,2:44,55:19,1:24,29:33,1:47:57
112,132,Eadaoin Moran,F40-44,30,Female,,21:07,2:40,57:22,0:49,26:01,1:48:01
113,76,Brian Healy,M60,83,Open,CastlebarTriclub,18:50,2:57,56:52,1:32,28:52,1:49:05
114,144,Edel Nolan,F45-49,31,Female,LongfordTC,28:18,3:06,52:16,1:25,24:28,1:49:34
115,182,John Treacy,M65-69,84,Open,,20:57,1:31,54:05,1:12,31:52,1:49:39
116,147,Marion Odonnell,F50-54,32,Female,ArmaghPikekickersTriathlonClub,23:16,1:59,52:36,1:31,30:21,1:49:44
117,111,Ciaran McCauley,M60,85,Open,SligoTriClub,19:24,4:17,53:10,1:34,31:20,1:49:46
118,159,Catherine Quigley,F35-39,33,Female,LongfordTC,21:08,3:14,53:17,2:01,30:50,1:50:31
119,148,Andrea ODowd,F30-34,34,Female,,19:55,2:42,56:54,1:22,29:47,1:50:40
120,34,Sheila Devaney,F50-54,35,Female,SligoTriClub,20:30,2:05,54:40,0:34,33:03,1:50:53
121,103,Jacqueline Mahon,F40-44,36,Female,LongfordTC,23:56,2:10,53:54,2:10,29:38,1:51:50
122,90,Kevin Kerr,M50-54,86,Open,,18:08,3:16,56:52,1:06,32:31,1:51:55
123,116,Larry McGrath,M50-54,87,Open,,20:58,2:41,56:41,0:44,31:01,1:52:07
124,166,Michael Redden,M40-44,88,Open,MSCTri,19:39,1:37,53:22,1:35,36:26,1:52:41
125,184,Janine Tritschler,F50-54,37,Female,WicklowTC,16:05,2:33,58:57,1:26,34:00,1:53:03
126,119,Barry McHugh,M40-44,89,Open,LongfordTC,21:21,3:10,54:27,0:45,33:21,1:53:06
127,183,AnnaMarie Trindle,F45-49,38,Female,LoughKeyTriathlonClub,21:03,2:40,56:33,1:33,32:33,1:54:24
128,1,Julianne Moore,F16-19,39,Female,,19:43,3:03,1:00:48,0:46,30:04,1:54:26
129,162,Paul Quinn,M55-59,90,Open,TriLakesTriathlonClub,24:27,3:01,51:51,3:33,31:35,1:54:29
130,149,Alison OSullivan,F55-59,40,Female,,24:19,2:37,56:36,2:50,29:26,1:55:50
131,141,Seamus Murtagh,M60,91,Open,LongfordTC,25:17,2:52,58:55,2:25,26:32,1:56:03
132,102,Kathleen Macadam,F50-54,41,Female,WicklowTC,22:01,2:44,57:18,0:48,33:18,1:56:11
133,57,Anne-Marie Flaherty,F40-44,42,Female,SligoTriClub,17:29,1:57,59:20,1:25,36:39,1:56:52
134,175,Inga Saladziute,F40-44,42,Female,SligoTriClub,25:23,2:26,59:24,0:41,28:55,1:56:52
135,2,Tuncay Aksungurlu,M40-44,92,Open,TriLakesTriathlonClub,23:34,2:11,58:58,1:25,30:52,1:57:02
136,16,Aidan Casey,M40-44,93,Open,LoughKeyTriathlonClub,31:22,1:31,54:56,1:10,28:13,1:57:15
137,36,John Devine,M30-34,94,Open,,24:48,3:32,1:04:14,0:33,25:01,1:58:09
138,106,Deirdre Mcgarry,F40-44,44,Female,LoughKeyTriathlonClub,23:31,2:06,1:02:07,0:28,30:48,1:59:02
139,154,Ross ODALY,M50-54,95,Open,,19:16,3:29,55:06,2:41,38:34,1:59:07
140,27,IanHenryJames Cromie,M45-49,96,Open,,20:48,3:53,1:06:01,1:08,28:42,2:00:34
141,123,JohnPaul McLoughlin,M40-44,97,Open,LoughKeyTriathlonClub,19:25,4:40,58:31,2:12,35:45,2:00:35
142,126,Carla Meade,F35-39,45,Female,,29:27,2:58,57:21,1:45,29:17,2:00:50
143,14,Bernie Carthy,F40-44,46,Female,LoughKeyTriathlonClub,14:47,3:10,1:04:43,0:56,37:17,2:00:55
144,13,Anita Carolan,M40-44,98,Open,,24:35,3:28,1:02:53,1:06,28:58,2:01:01
145,115,Mairead McEnaney,M40-44,98,Open,,24:59,3:15,1:02:52,0:56,28:57,2:01:01
146,55,Orla Fitzpatrick,F50-54,47,Female,SligoTriClub,22:57,3:00,1:03:22,1:14,31:18,2:01:53
147,163,JuliaJurena Radaviciene,M55-59,100,Open,LongfordTC,20:31,4:01,59:36,1:31,37:05,2:02:47
148,8,Aoife Brennan,F30-34,48,Female,LoughKeyTriathlonClub,25:04,2:43,1:08:06,0:41,26:34,2:03:11
149,96,Matthew Lawlor,M20-24,101,Open,,28:02,2:37,1:04:30,0:45,27:49,2:03:44
150,88,Deirdre Kelly,F45-49,49,Female,SligoTriClub,19:24,2:56,1:05:56,0:54,34:50,2:04:01
151,23,Danny Collins,M50-54,102,Open,,27:15,3:04,59:00,1:18,33:43,2:04:21
152,68,Ann Gilna,F60-64,50,Female,LongfordTC,22:31,2:25,1:01:36,0:43,39:08,2:06:25
153,152,Ultan O'ceallaigh,M50-54,103,Open,,22:20,2:10,1:12:55,1:17,29:33,2:08:17
154,17,Martina Cawley,F40-44,51,Female,LiquidMotionTC,25:06,3:22,1:03:18,1:47,35:17,2:08:53
155,195,Geraldine Rooney,F60-64,52,Female,,22:15,1:55,1:04:21,1:10,39:36,2:09:18
156,185,Diana Ursul,F35-39,53,Female,AthloneTriathlonClub,22:49,2:41,1:05:28,1:52,36:49,2:09:40
157,167,Helen Reddy,F60-64,54,Female,,19:40,3:57,1:08:56,1:19,37:22,2:11:16
158,10,Ryan Burgess,M25-29,104,Open,,34:30,3:02,1:03:25,1:24,31:44,2:14:07
159,29,Orla Crowley,F45-49,55,Female,StrabaneTriathlonClub,22:24,2:31,1:05:10,1:40,43:22,2:15:09
160,25,Bridie Colreavy,F60-64,56,Female,MSCTri,20:37,3:24,1:11:55,0:37,41:07,2:17:43
161,81,Isobel Hussey,F25-29,57,Female,,27:20,4:04,1:12:51,,1:46:41,2:17:49
162,53,Seán Finnegan,M25-29,105,Open,,27:22,4:03,1:12:50,1:02,32:31,2:17:50
163,191,Amy Zucarelli-Collins,F45-49,58,Female,,23:18,4:05,1:14:47,1:09,39:58,2:23:19
164,35,Theresa Devine,F25-29,59,Female,,24:32,4:46,1:18:20,1:30,35:33,2:24:43
165,54,Daniel Fitzmaurice,M25-29,106,Open,GalwayTriathlonClub,24:30,4:50,1:18:19,1:45,35:17,2:24:43
,73,Noreen Harrington,F55-59,,Female,MSCTri,,,,,,
,194,Ronan Dooley,M40-44,,Open,,,,,,,
