Place,Bib,Name,Age_Group,Group_Rank,Class,Club,Swim,T1,Bike,T2,Run,Finish
37,133,Declan Garvey,,33,Open,,19:40,2:42,35:29,1:11,25:05,1:24:07
38,180,Caolan Doyle,,34,Open,,19:22,5:21,37:19,1:46,21:06,1:24:54
39,178,Jason Mcdermott,,35,Open,Tullamore TC,24:04,2:03,38:18,0:58,19:37,1:25:00
40,118,Benjamin Woolley,,36,Open,,15:52,3:28,36:09,2:14,27:29,1:25:12
41,119,Edward Woolley,,37,Open,,15:47,3:31,36:10,2:13,27:35,1:25:16
42,132,Finian Guinan,,38,Open,,17:45,3:52,37:07,1:45,24:55,1:25:24
43,115,Déaglán Ó Drisceoil,,39,Open,,20:58,1:51,36:58,0:48,25:12,1:25:47
44,129,Eamonn Ferris,,40,Open,,19:17,2:48,38:06,2:04,25:02,1:27:17
45,157,Maeve O'reilly,,5,Female,Athlone Triathlon Club,19:43,2:15,39:56,0:52,24:47,1:27:33
46,126,Neil Flanagan,,41,Open,,19:03,2:06,38:31,1:18,26:47,1:27:45
47,160,Oisin Stephens,,42,Open,,16:16,3:32,42:06,2:15,24:04,1:28:13
48,114,Tom Dully,,43,Open,Athlone Triathlon Club,21:59,2:02,36:43,1:21,26:27,1:28:32
49,125,Aurelia Deflandre,,6,Female,3D Triathlon Club,21:26,2:12,40:15,1:58,23:12,1:29:03
50,168,Patrick Cassidy,,44,Open,Athlone Triathlon Club,19:08,3:23,34:24,1:29,31:14,1:29:38
51,120,Paul Kinsella,,45,Open,,18:48,2:39,38:33,1:15,28:36,1:29:51
52,172,Bobby O’ Donoghue,,46,Open,Tullamore TC,22:10,2:56,36:36,2:00,27:00,1:30:42
53,141,Marie Clyne,,7,Female,Longford TC,23:40,3:26,34:25,0:46,28:43,1:31:00
54,196,Shane Canavan,,47,Open,,22:16,2:39,38:02,3:33,25:30,1:32:00
55,149,Paul Byrne,,48,Open,Midland TC,24:46,2:37,38:26,1:55,24:44,1:32:28
56,182,Patrick Fox,,49,Open,Athlone Triathlon Club,25:02,3:22,38:36,0:42,25:14,1:32:56
57,164,Alan Earle,,50,Open,Athlone Triathlon Club,19:49,2:36,37:33,0:53,32:12,1:33:03
58,169,Brian Chalmers,,50,Open,,18:26,2:50,38:48,1:05,31:54,1:33:03
59,197,Stipe Volarevic,,52,Open,,21:21,4:01,46:44,1:07,20:30,1:33:43
60,135,Natasha Browne,,8,Female,Pulse TC,21:20,3:34,44:18,0:42,25:35,1:35:29
61,154,Ngonidzashe Mncube,,53,Open,,27:04,3:24,37:38,0:50,26:56,1:35:52
62,159,Edward Keena,,54,Open,Athlone Triathlon Club,20:42,3:10,43:46,1:23,28:00,1:37:01
63,161,Liam Stephens,,55,Open,,21:34,3:42,41:48,1:59,28:36,1:37:39
64,140,Alan Fitzgerald,,56,Open,,33:34,3:00,36:52,1:26,25:11,1:40:03
65,194,Glynnda Kinnarney,,9,Female,Tullamore TC,27:12,3:30,42:25,1:03,28:40,1:42:50
66,177,Colleen Connolly,,10,Female,Tullamore TC,18:53,3:24,44:41,1:15,37:51,1:46:04
67,124,Gemma Dolan,,11,Female,Tullamore TC,22:30,2:51,43:56,1:14,35:37,1:46:08
68,121,Michele Carroll,,12,Female,,30:49,2:36,44:37,1:12,30:39,1:49:53
69,183,Karen Hughed,,13,Female,Athlone Triathlon Club,26:13,2:19,44:19,1:41,35:35,1:50:07
70,170,Ruth Mitchell,,14,Female,,23:18,2:33,52:05,0:57,31:18,1:50:11
71,122,Robert O'Farrell,,57,Open,,27:38,3:19,41:43,2:25,36:55,1:52:00
72,167,Marta Gorczyca,,15,Female,Athlone Triathlon Club,25:47,3:13,46:32,2:47,37:31,1:55:50
73,128,Alan Flynn,,58,Open,,27:44,5:59,48:17,1:29,33:39,1:57:08
74,174,Daryl Belmour,,59,Open,Athlone Triathlon Club,35:19,3:41,49:47,0:44,31:03,2:00:34
,153,Niamh Murdock,,,Female,Athlone Triathlon Club,,,,,,
,104,Andree Gallagher,,,Female,Lanesboro Triathlon Club,,,,,,
,108,Louise Boudin,,,Female,Lanesboro Triathlon Club,,,,,,
,111,Patricia Coyne,,,Female,Lanesboro Triathlon Club,,,,,,
,146,Karen McGouran,,,Female,Midland TC,,,,,,
,162,Lydia Healy,,,Female,Belpark Triathlon Club,,,,,,
,189,Catherine whittaker,,,Female,Tullamore TC,,,,,,
,195,emer Carey,,,Female,Longford TC,,,,,,
,102,Leo Conroy,,,Open,,29:21,2:05,,,,
,103,Sean Malone,,,Open,,,,,,,
,105,Niall Colgan,,,Open,Athlone Triathlon Club,,,,,,
,106,Michael Mcswiggan,,,Open,Portmarnock TC,,,,,,
,109,Mark Pierce,,,Open,Trilogy Triathlon Club,,,,,,
,130,Dean Russell,,,Open,,,,,,,
,134,John Rogers,,,Open,,,,,,,
,144,Des Hogan,,,Open,Wicklow TC,,,,,,
,150,colin kelly,,,Open,,,,,,,
,151,Senan Price,,,Open,,,,,,,
,184,Harry Stuart Trainor,,,Open,,,,,,,
,185,Cian Norris,,,Open,Athlone Triathlon Club,,,,,,
,200,Diarmuid Connon,,,Open,Athlone Triathlon Club,,,,,,
